Date,SP500,Tesla,CC,J&J
2022-02-16,4475.009765625,307.7966613769531,60.900001525878906,167.2100067138672
2022-02-17,4380.259765625,292.1166687011719,62.119998931884766,166.19000244140625
2022-02-18,4348.8701171875,285.6600036621094,62.540000915527344,163.36000061035156
2022-02-22,4304.759765625,273.84332275390625,62.279998779296875,161.13999938964844
2022-02-23,4225.5,254.67999267578125,61.59000015258789,161.22000122070312
2022-02-24,4288.7001953125,266.92333984375,60.5099983215332,158.13999938964844
2022-02-25,4384.64990234375,269.9566650390625,62.849998474121094,166.0
2022-02-28,4373.93994140625,290.1433410644531,62.2400016784668,164.57000732421875
2022-03-01,4306.259765625,288.1233215332031,61.970001220703125,164.0
2022-03-02,4386.5400390625,293.2966613769531,62.43000030517578,166.0399932861328
2022-03-03,4363.490234375,279.7633361816406,62.470001220703125,168.47999572753906
2022-03-04,4328.8701171875,279.42999267578125,62.56999969482422,169.47999572753906
2022-03-07,4201.08984375,268.1933288574219,61.08000183105469,172.2100067138672
2022-03-08,4170.7001953125,274.79998779296875,58.65999984741211,168.72000122070312
2022-03-09,4277.8798828125,286.3233337402344,58.959999084472656,169.36000061035156
2022-03-10,4259.52001953125,279.4333190917969,57.880001068115234,169.66000366210938
2022-03-11,4204.31005859375,265.1166687011719,57.91999816894531,169.35000610351562
2022-03-14,4173.10986328125,255.4566650390625,58.540000915527344,171.69000244140625
2022-03-15,4262.4501953125,267.2966613769531,59.619998931884766,176.13999938964844
2022-03-16,4357.85986328125,280.07666015625,59.459999084472656,174.52000427246094
2022-03-17,4411.669921875,290.5333251953125,60.09000015258789,176.8000030517578
2022-03-18,4463.1201171875,301.7966613769531,60.099998474121094,174.83999633789062
2022-03-21,4461.18017578125,307.0533447265625,60.58000183105469,175.8300018310547
2022-03-22,4511.60986328125,331.32666015625,60.79999923706055,175.0
2022-03-23,4456.240234375,333.03668212890625,60.400001525878906,174.33999633789062
2022-03-24,4520.16015625,337.97332763671875,60.97999954223633,175.24000549316406
2022-03-25,4543.06005859375,336.8800048828125,61.529998779296875,176.9199981689453
2022-03-28,4575.52001953125,363.9466552734375,61.91999816894531,177.8300018310547
2022-03-29,4631.60009765625,366.5233459472656,62.15999984741211,177.74000549316406
2022-03-30,4602.4501953125,364.663330078125,62.209999084472656,179.58999633789062
2022-03-31,4530.41015625,359.20001220703125,62.0,177.22999572753906
2022-04-01,4545.85986328125,361.5299987792969,62.869998931884766,178.19000244140625
2022-04-04,4582.64013671875,381.8166809082031,62.540000915527344,176.47000122070312
2022-04-05,4525.1201171875,363.7533264160156,62.470001220703125,177.61000061035156
2022-04-06,4481.14990234375,348.586669921875,63.099998474121094,182.22999572753906
2022-04-07,4500.2099609375,352.4200134277344,63.439998626708984,181.75999450683594
2022-04-08,4488.27978515625,341.8299865722656,63.83000183105469,182.1199951171875
2022-04-11,4412.52978515625,325.30999755859375,63.810001373291016,179.83999633789062
2022-04-12,4397.4501953125,328.98333740234375,64.55999755859375,179.89999389648438
2022-04-13,4446.58984375,340.7900085449219,64.7300033569336,180.66000366210938
2022-04-14,4392.58984375,328.3333435058594,65.0199966430664,179.89999389648438
2022-04-18,4391.68994140625,334.7633361816406,64.44000244140625,177.66000366210938
2022-04-19,4462.2099609375,342.7166748046875,65.06999969482422,183.0800018310547
2022-04-20,4459.4501953125,325.73333740234375,65.95999908447266,183.88999938964844
2022-04-21,4393.66015625,336.260009765625,66.20999908447266,183.36000061035156
2022-04-22,4271.77978515625,335.01666259765625,65.25,181.5399932861328
2022-04-25,4296.1201171875,332.67333984375,65.94000244140625,186.00999450683594
2022-04-26,4175.2001953125,292.1400146484375,65.05000305175781,184.67999267578125
2022-04-27,4183.9599609375,293.836669921875,65.55999755859375,182.10000610351562
2022-04-28,4287.5,292.5033264160156,66.19000244140625,183.4600067138672
2022-04-29,4131.93017578125,290.2533264160156,64.61000061035156,180.4600067138672
2022-05-02,4155.3798828125,300.9800109863281,63.439998626708984,178.63999938964844
2022-05-03,4175.47998046875,303.0833435058594,63.08000183105469,178.2899932861328
2022-05-04,4300.169921875,317.5400085449219,65.02999877929688,180.1999969482422
2022-05-05,4146.8701171875,291.09332275390625,64.51000213623047,176.75999450683594
2022-05-06,4123.33984375,288.54998779296875,64.73999786376953,176.3699951171875
2022-05-09,3991.239990234375,262.3699951171875,64.61000061035156,177.3300018310547
2022-05-10,4001.050048828125,266.67999267578125,64.01000213623047,177.08999633789062
2022-05-11,3935.179931640625,244.6666717529297,64.30999755859375,176.1300048828125
2022-05-12,3930.080078125,242.6666717529297,64.51000213623047,177.8699951171875
2022-05-13,4023.889892578125,256.5299987792969,65.72000122070312,176.85000610351562
2022-05-16,4008.010009765625,241.4566650390625,65.95999908447266,178.0800018310547
2022-05-17,4088.85009765625,253.8699951171875,65.77999877929688,178.82000732421875
2022-05-18,3923.679931640625,236.60333251953125,61.20000076293945,175.5
2022-05-19,3900.7900390625,236.47332763671875,60.0,173.94000244140625
2022-05-20,3901.360107421875,221.3000030517578,60.97999954223633,176.97999572753906
2022-05-23,3973.75,224.96665954589844,62.86000061035156,179.44000244140625
2022-05-24,3941.47998046875,209.3866729736328,64.0199966430664,181.39999389648438
2022-05-25,3978.72998046875,219.60000610351562,64.06999969482422,179.6199951171875
2022-05-26,4057.840087890625,235.91000366210938,64.30000305175781,179.4600067138672
2022-05-27,4158.240234375,253.2100067138672,64.68000030517578,181.08999633789062
2022-05-31,4132.14990234375,252.75332641601562,63.380001068115234,179.52999877929688
2022-06-01,4101.22998046875,246.7899932861328,63.06999969482422,177.7100067138672
2022-06-02,4176.81982421875,258.3333435058594,63.72999954223633,177.14999389648438
2022-06-03,4108.5400390625,234.51666259765625,62.970001220703125,176.4199981689453
2022-06-06,4121.43017578125,238.27999877929688,62.869998931884766,176.39999389648438
2022-06-07,4160.68017578125,238.8866729736328,63.25,178.33999633789062
2022-06-08,4115.77001953125,241.86666870117188,62.88999938964844,177.27999877929688
2022-06-09,4017.820068359375,239.7066650390625,61.79999923706055,173.7100067138672
2022-06-10,3900.860107421875,232.22999572753906,61.40999984741211,172.5500030517578
2022-06-13,3749.6298828125,215.73666381835938,61.34000015258789,170.80999755859375
2022-06-14,3735.47998046875,220.88999938964844,59.22999954223633,168.19000244140625
2022-06-15,3789.989990234375,233.0,59.66999816894531,169.99000549316406
2022-06-16,3666.77001953125,213.10000610351562,59.06999969482422,170.0800018310547
2022-06-17,3674.840087890625,216.75999450683594,59.43000030517578,169.4600067138672
2022-06-21,3764.7900390625,237.0366668701172,60.70000076293945,173.00999450683594
2022-06-22,3759.889892578125,236.086669921875,61.150001525878906,175.74000549316406
2022-06-23,3795.72998046875,235.07000732421875,61.880001068115234,179.66000366210938
2022-06-24,3911.739990234375,245.7066650390625,63.040000915527344,182.2899932861328
2022-06-27,3900.110107421875,244.9199981689453,62.90999984741211,182.1199951171875
2022-06-28,3821.550048828125,232.663330078125,62.279998779296875,176.94000244140625
2022-06-29,3818.830078125,228.49000549316406,62.72999954223633,176.99000549316406
2022-06-30,3785.3798828125,224.47332763671875,62.90999984741211,177.50999450683594
2022-07-01,3825.330078125,227.26333618164062,64.37999725341797,179.52000427246094
2022-07-05,3831.389892578125,233.06666564941406,63.279998779296875,178.13999938964844
2022-07-06,3845.080078125,231.73333740234375,63.40999984741211,178.3000030517578
2022-07-07,3902.6201171875,244.5433349609375,62.90999984741211,178.5
2022-07-08,3899.3798828125,250.76333618164062,63.13999938964844,178.27999877929688
2022-07-11,3854.429931640625,234.3433380126953,62.939998626708984,178.35000610351562
2022-07-12,3818.800048828125,233.07000732421875,62.66999816894531,175.85000610351562
2022-07-13,3801.780029296875,237.0399932861328,62.380001068115234,175.44000244140625
2022-07-14,3790.3798828125,238.31333923339844,62.18000030517578,175.67999267578125
2022-07-15,3863.159912109375,240.06666564941406,62.5,178.22999572753906
2022-07-18,3830.85009765625,240.54666137695312,61.650001525878906,174.22999572753906
2022-07-19,3936.68994140625,245.52999877929688,62.529998779296875,171.69000244140625
2022-07-20,3959.89990234375,247.5,61.5,170.7100067138672
2022-07-21,3998.949951171875,271.7066650390625,61.36000061035156,171.30999755859375
2022-07-22,3961.6298828125,272.24334716796875,61.59000015258789,172.1199951171875
2022-07-25,3966.840087890625,268.4333190917969,62.189998626708984,172.4600067138672
2022-07-26,3921.050048828125,258.8599853515625,63.209999084472656,173.67999267578125
2022-07-27,4023.610107421875,274.82000732421875,63.0099983215332,173.1999969482422
2022-07-28,4072.429931640625,280.8999938964844,64.05999755859375,174.1999969482422
2022-07-29,4130.2900390625,297.1499938964844,64.16999816894531,174.52000427246094
2022-08-01,4118.6298828125,297.27667236328125,64.5199966430664,173.91000366210938
2022-08-02,4091.18994140625,300.586669921875,63.63999938964844,172.9199981689453
2022-08-03,4155.169921875,307.39666748046875,63.91999816894531,174.58999633789062
2022-08-04,4151.93994140625,308.6333312988281,63.66999816894531,171.7899932861328
2022-08-05,4145.18994140625,288.1700134277344,63.380001068115234,171.11000061035156
2022-08-08,4140.06005859375,290.42333984375,62.970001220703125,170.1999969482422
2022-08-09,4122.47021484375,283.3333435058594,63.04999923706055,170.17999267578125
2022-08-10,4210.240234375,294.3566589355469,63.650001525878906,170.6699981689453
2022-08-11,4207.27001953125,286.6300048828125,63.220001220703125,167.13999938964844
2022-08-12,4280.14990234375,300.0299987792969,63.70000076293945,165.3000030517578
2022-08-15,4297.14013671875,309.32000732421875,64.5,166.08999633789062
2022-08-16,4305.2001953125,306.5633239746094,65.02999877929688,167.57000732421875
2022-08-17,4274.0400390625,303.9966735839844,64.87999725341797,167.5800018310547
2022-08-18,4283.740234375,302.8699951171875,65.22000122070312,166.77000427246094
2022-08-19,4228.47998046875,296.6666564941406,65.16999816894531,169.30999755859375
2022-08-22,4137.990234375,289.913330078125,64.19999694824219,167.58999633789062
2022-08-23,4128.72998046875,296.4533386230469,64.2699966430664,166.1300048828125
2022-08-24,4140.77001953125,297.0966796875,64.36000061035156,165.5800018310547
2022-08-25,4199.1201171875,296.07000732421875,64.66999816894531,167.1300048828125
2022-08-26,4057.659912109375,288.0899963378906,63.11000061035156,164.27000427246094
2022-08-29,4030.610107421875,284.82000732421875,62.72999954223633,163.0
2022-08-30,3986.159912109375,277.70001220703125,62.150001525878906,162.42999267578125
2022-08-31,3955.0,275.6099853515625,61.709999084472656,161.33999633789062
2022-09-01,3966.85009765625,277.1600036621094,62.0,165.33999633789062
2022-09-02,3924.260009765625,270.2099914550781,61.150001525878906,162.74000549316406
2022-09-06,3908.18994140625,274.4200134277344,61.18000030517578,163.17999267578125
2022-09-07,3979.8701171875,283.70001220703125,62.310001373291016,164.07000732421875
2022-09-08,4006.179931640625,289.260009765625,62.119998931884766,165.38999938964844
2022-09-09,4067.360107421875,299.67999267578125,62.31999969482422,165.7100067138672
2022-09-12,4110.41015625,304.4200134277344,62.5,165.63999938964844
2022-09-13,3932.68994140625,292.1300048828125,60.470001220703125,161.3300018310547
2022-09-14,3946.010009765625,302.6099853515625,60.790000915527344,164.66000366210938
2022-09-15,3901.35009765625,303.75,59.529998779296875,165.0800018310547
2022-09-16,3873.330078125,303.3500061035156,59.540000915527344,167.60000610351562
2022-09-19,3899.889892578125,309.07000732421875,59.9900016784668,166.27999877929688
2022-09-20,3855.929931640625,308.7300109863281,59.900001525878906,164.97000122070312
2022-09-21,3789.929931640625,300.79998779296875,59.400001525878906,163.27999877929688
2022-09-22,3757.989990234375,288.5899963378906,59.2599983215332,166.17999267578125
2022-09-23,3693.22998046875,275.3299865722656,58.599998474121094,166.72000122070312
2022-09-26,3655.0400390625,276.010009765625,57.869998931884766,165.6999969482422
2022-09-27,3647.2900390625,282.94000244140625,56.380001068115234,164.94000244140625
2022-09-28,3719.0400390625,287.80999755859375,56.97999954223633,166.36000061035156
2022-09-29,3640.469970703125,268.2099914550781,56.56999969482422,164.52999877929688
2022-09-30,3585.6201171875,265.25,56.02000045776367,163.36000061035156
2022-10-03,3678.429931640625,242.39999389648438,56.650001525878906,163.1999969482422
2022-10-04,3790.929931640625,249.44000244140625,56.779998779296875,165.6199951171875
2022-10-05,3783.280029296875,240.80999755859375,56.2400016784668,165.11000061035156
2022-10-06,3744.52001953125,238.1300048828125,55.029998779296875,161.91000366210938
2022-10-07,3639.659912109375,223.07000732421875,54.5099983215332,160.1999969482422
2022-10-10,3612.389892578125,222.9600067138672,54.38999938964844,160.41000366210938
2022-10-11,3588.840087890625,216.5,54.47999954223633,162.72999572753906
2022-10-12,3577.030029296875,217.24000549316406,55.13999938964844,162.69000244140625
2022-10-13,3669.909912109375,221.72000122070312,55.869998931884766,165.14999389648438
2022-10-14,3583.070068359375,204.99000549316406,54.97999954223633,164.4600067138672
2022-10-17,3677.949951171875,219.35000610351562,55.689998626708984,166.58999633789062
2022-10-18,3719.97998046875,220.19000244140625,56.439998626708984,166.00999450683594
2022-10-19,3695.159912109375,222.0399932861328,55.959999084472656,164.69000244140625
2022-10-20,3665.780029296875,207.27999877929688,55.08000183105469,165.11000061035156
2022-10-21,3752.75,214.44000244140625,55.959999084472656,168.7100067138672
2022-10-24,3797.340087890625,211.25,57.56999969482422,170.97999572753906
2022-10-25,3859.110107421875,222.4199981689453,58.95000076293945,170.7100067138672
2022-10-26,3830.60009765625,224.63999938964844,59.38999938964844,172.2100067138672
2022-10-27,3807.300048828125,225.08999633789062,59.529998779296875,172.30999755859375
2022-10-28,3901.06005859375,228.52000427246094,60.7599983215332,174.8699951171875
2022-10-31,3871.97998046875,227.5399932861328,59.849998474121094,173.97000122070312
2022-11-01,3856.10009765625,227.82000732421875,59.63999938964844,173.08999633789062
2022-11-02,3759.68994140625,214.97999572753906,58.810001373291016,170.42999267578125
2022-11-03,3719.889892578125,215.30999755859375,58.779998779296875,170.72000122070312
2022-11-04,3770.550048828125,207.47000122070312,59.2599983215332,171.47999572753906
2022-11-07,3806.800048828125,197.0800018310547,59.4900016784668,172.97999572753906
2022-11-08,3828.110107421875,191.3000030517578,59.599998474121094,173.83999633789062
2022-11-09,3748.570068359375,177.58999633789062,58.77000045776367,172.4499969482422
2022-11-10,3956.3701171875,190.72000122070312,60.880001068115234,174.47000122070312
2022-11-11,3992.929931640625,195.97000122070312,61.31999969482422,169.25
2022-11-14,3957.25,190.9499969482422,60.72999954223633,171.91000366210938
2022-11-15,3991.72998046875,194.4199981689453,60.630001068115234,172.38999938964844
2022-11-16,3958.7900390625,186.9199981689453,60.52000045776367,173.4600067138672
2022-11-17,3946.56005859375,183.1699981689453,60.709999084472656,174.86000061035156
2022-11-18,3965.340087890625,180.19000244140625,61.13999938964844,176.1999969482422
2022-11-21,3949.93994140625,167.8699951171875,62.08000183105469,175.97000122070312
2022-11-22,4003.580078125,169.91000366210938,62.349998474121094,176.82000732421875
2022-11-23,4027.260009765625,183.1999969482422,62.630001068115234,177.00999450683594
2022-11-25,4026.1201171875,182.86000061035156,62.689998626708984,177.24000549316406
2022-11-28,3963.93994140625,182.9199981689453,62.70000076293945,177.3300018310547
2022-11-29,3957.6298828125,180.8300018310547,62.47999954223633,176.08999633789062
2022-11-30,4080.110107421875,194.6999969482422,63.61000061035156,178.0
2022-12-01,4076.570068359375,194.6999969482422,63.790000915527344,178.74000549316406
2022-12-02,4071.699951171875,194.86000061035156,64.3499984741211,178.8800048828125
2022-12-05,3998.840087890625,182.4499969482422,63.470001220703125,178.77999877929688
2022-12-06,3941.260009765625,179.82000732421875,63.439998626708984,176.10000610351562
2022-12-07,3933.919921875,174.0399932861328,63.540000915527344,177.1699981689453
2022-12-08,3963.510009765625,173.44000244140625,63.810001373291016,177.1999969482422
2022-12-09,3934.3798828125,179.0500030517578,63.13999938964844,175.74000549316406
2022-12-12,3990.56005859375,167.82000732421875,63.970001220703125,177.83999633789062
2022-12-13,4019.64990234375,160.9499969482422,63.9900016784668,179.2100067138672
2022-12-14,3995.320068359375,156.8000030517578,63.9900016784668,179.75999450683594
2022-12-15,3895.75,157.6699981689453,63.11000061035156,177.49000549316406
2022-12-16,3852.360107421875,150.22999572753906,62.75,175.6699981689453
2022-12-19,3817.659912109375,149.8699951171875,62.84000015258789,175.47999572753906
2022-12-20,3821.6201171875,137.8000030517578,62.790000915527344,175.6699981689453
2022-12-21,3878.43994140625,137.57000732421875,63.79999923706055,177.67999267578125
2022-12-22,3822.389892578125,125.3499984741211,63.34000015258789,177.02999877929688
2022-12-23,3844.820068359375,123.1500015258789,63.81999969482422,177.47999572753906
2022-12-27,3829.25,109.0999984741211,64.20999908447266,177.42999267578125
2022-12-28,3783.219970703125,112.70999908447266,63.56999969482422,176.66000366210938
2022-12-29,3849.280029296875,121.81999969482422,63.95000076293945,177.55999755859375
2022-12-30,3839.5,123.18000030517578,63.61000061035156,176.64999389648438
2023-01-03,3824.139892578125,108.0999984741211,62.95000076293945,178.19000244140625
2023-01-04,3852.969970703125,113.63999938964844,62.91999816894531,180.1300048828125
2023-01-05,3808.10009765625,110.33999633789062,62.20000076293945,178.8000030517578
2023-01-06,3895.080078125,113.05999755859375,63.400001525878906,180.25
2023-01-09,3892.090087890625,119.7699966430664,62.61000061035156,175.5800018310547
2023-01-10,3919.25,118.8499984741211,62.130001068115234,175.16000366210938
2023-01-11,3969.610107421875,123.22000122070312,62.0099983215332,174.8800048828125
2023-01-12,3983.169921875,123.55999755859375,61.209999084472656,174.0
2023-01-13,3999.090087890625,122.4000015258789,61.43000030517578,173.42999267578125
2023-01-17,3990.969970703125,131.49000549316406,61.68000030517578,172.36000061035156
2023-01-18,3928.860107421875,128.77999877929688,59.810001373291016,169.75999450683594
2023-01-19,3898.85009765625,127.16999816894531,59.720001220703125,169.52999877929688
2023-01-20,3972.610107421875,133.4199981689453,60.08000183105469,168.74000549316406
2023-01-23,4019.81005859375,143.75,60.22999954223633,168.30999755859375
2023-01-24,4016.949951171875,143.88999938964844,60.54999923706055,168.30999755859375
2023-01-25,4016.219970703125,144.42999267578125,60.93000030517578,169.50999450683594
2023-01-26,4060.429931640625,160.27000427246094,60.810001373291016,168.88999938964844
2023-01-27,4070.56005859375,177.89999389648438,60.4900016784668,168.22999572753906
2023-01-30,4017.77001953125,166.66000366210938,60.63999938964844,162.0
